order_id,product_id,customer_id,order_date,shipping_date,quantity,price,discount_amount,tax_amount,shipping_cost,order_total,free_shipping,fulfillment_status,refund_amount,payment_method,shipping_method,carrier,sales_channel,coupon_code,ship_to_city,ship_to_state,ship_to_zip,ship_to_country
42054680,191421,1665672,2024-04-19 20:52:24,2024-04-22 20:52:24,2,22.63,4.53,2.04,0.0,42.77,True,Delivered,0.0,Credit Card,Standard,USPS,Online Store,BULK5,Guzmanton,NC,59190,USA
48872918,379501,4874835,2024-04-19 21:18:04,2024-04-20 21:18:04,5,238.96,0.0,83.64,0.0,1278.44,True,In Transit,0.0,Gift Card,Two-Day,DHL,Online Store,,East Derrick,UT,82165,USA
72193920,191421,4726461,2024-04-19 21:30:22,2024-04-20 21:30:22,5,25.97,6.49,6.17,0.0,129.53,True,Delivered,0.0,Gift Card,Two-Day,FedEx,Online Store,WELCOME10,Houstonside,MI,57167,USA
67825676,191421,6804800,2024-04-20 02:10:25,2024-04-26 02:10:25,3,23.96,0.0,5.03,13.42,90.33,False,Delivered,0.0,PayPal,Two-Day,UPS,Online Store,,Smithchester,FL,13018,USA
61966865,688211,2021313,2024-04-20 05:40:37,2024-04-22 05:40:37,5,64.39,0.0,16.1,0.0,338.05,True,Delivered,0.0,Gift Card,Two-Day,DHL,Retail Store,,North Dana,MS,20400,USA
15886003,993477,4918525,2024-04-20 06:39:21,2024-04-22 06:39:21,2,85.61,0.0,8.56,0.0,179.78,True,Shipped,0.0,Apple Pay,Overnight,DHL,Retail Store,,Danielfort,WI,07821,USA
91607518,191421,3826243,2024-04-20 11:44:37,2024-04-22 11:44:37,4,21.25,0.0,6.8,0.0,91.8,True,Delivered,0.0,PayPal,Standard,USPS,Online Store,,Lake Shane,NJ,21096,USA
77337078,688211,9337158,2024-04-20 12:01:06,2024-04-24 12:01:06,5,63.29,0.0,22.15,0.0,338.6,True,In Transit,0.0,Gift Card,Overnight,DHL,Online Store,,South Juan,NH,66848,USA
29727665,453597,1452365,2024-04-20 20:33:26,2024-04-21 20:33:26,1,57.74,2.89,3.84,8.1,66.79,False,Shipped,0.0,Gift Card,Expedited,UPS,Marketplace,VIP20,South Stephanieberg,NY,71735,USA
94910821,154907,9468408,2024-04-20 22:36:01,2024-04-22 22:36:01,4,57.83,0.0,18.51,0.0,249.83,True,Shipped,0.0,Google Pay,Standard,UPS,Retail Store,,North Tristanfort,AZ,89873,USA
80889866,191421,1160079,2024-04-20 23:46:06,2024-04-22 23:46:06,2,25.49,0.0,4.08,8.67,63.73,False,Delivered,0.0,Apple Pay,Expedited,UPS,Retail Store,,East Mikefurt,CO,66371,USA
29630745,993477,1300467,2024-04-21 07:22:02,2024-04-22 07:22:02,2,91.27,0.0,14.6,0.0,197.14,True,Returned,43.08,Apple Pay,Overnight,USPS,Marketplace,,West Thomas,AL,07161,USA
63545039,993477,2743700,2024-04-21 09:28:03,2024-04-23 09:28:03,1,81.36,0.0,5.7,0.0,87.06,True,Delivered,0.0,Gift Card,Standard,UPS,Online Store,,Jameshaven,MN,92180,USA
69279629,688211,7545337,2024-04-21 10:37:27,2024-04-22 10:37:27,2,61.88,6.19,8.23,0.0,125.8,True,Processing,0.0,Google Pay,Two-Day,FedEx,Wholesale,VIP20,Martinmouth,NC,87290,USA
85216216,993477,3205058,2024-04-21 11:32:19,2024-04-27 11:32:19,2,79.96,0.0,12.79,0.0,172.71,True,Return Requested,68.41,Credit Card,Two-Day,UPS,Online Store,,Gallegosville,WV,45468,USA
99505823,191421,9974689,2024-04-21 13:44:38,2024-04-23 13:44:38,5,20.92,0.0,5.23,0.0,109.83,True,Processing,0.0,Gift Card,Standard,UPS,Online Store,,Port Kathyborough,NE,51714,USA
16968472,191421,3411048,2024-04-21 20:45:41,2024-04-25 20:45:41,2,25.26,2.53,2.4,5.59,55.98,False,Delivered,0.0,Apple Pay,Standard,UPS,Marketplace,SPRING15,North Christopherside,TX,10459,USA
91903464,191421,8338858,2024-04-21 22:34:25,2024-04-21 22:34:25,3,22.47,0.0,5.39,6.39,79.19,False,Delivered,0.0,Google Pay,Standard,FedEx,Online Store,,West Robertview,IL,35037,USA
13221000,154907,6883277,2024-04-21 23:10:39,2024-04-22 23:10:39,3,58.82,0.0,8.82,0.0,185.28,True,Delivered,0.0,PayPal,Overnight,DHL,Wholesale,,East Haroldfort,UT,05365,USA
14316053,191421,3420522,2024-04-22 04:45:38,2024-04-27 04:45:38,2,25.56,2.56,4.49,5.59,58.64,False,Delivered,0.0,Gift Card,Standard,FedEx,Online Store,BULK5,Port Joanne,OK,05134,USA
70117144,993477,8915265,2024-04-22 05:27:45,2024-04-24 05:27:45,4,83.11,16.62,22.11,0.0,337.93,True,Delivered,0.0,Gift Card,Overnight,USPS,Marketplace,WELCOME10,Caseyville,MS,54743,USA
50055700,191421,1539450,2024-04-22 08:09:55,2024-04-23 08:09:55,2,25.7,5.14,3.24,11.75,61.25,False,Shipped,0.0,Google Pay,Two-Day,DHL,Retail Store,WELCOME10,Curtisbury,SC,80413,USA
26767307,979234,2943777,2024-04-22 09:19:10,2024-04-24 09:19:10,1,396.85,59.53,26.99,0.0,364.31,True,Delivered,0.0,PayPal,Expedited,USPS,Online Store,SPRING15,Allenview,VA,74123,USA
51078170,453597,3272406,2024-04-22 11:04:06,2024-04-23 11:04:06,3,53.42,0.0,8.01,0.0,168.27,True,Delivered,0.0,Gift Card,Standard,DHL,Online Store,,Lake Suzanne,MT,85982,USA
87676835,267418,8777074,2024-04-22 16:21:33,2024-04-26 16:21:33,2,58.78,5.88,5.58,0.0,117.26,True,Shipped,0.0,PayPal,Standard,USPS,Online Store,,Martinezside,AZ,84193,USA
99948710,191421,8892920,2024-04-22 19:55:05,2024-04-23 19:55:05,1,20.74,0.0,1.66,7.44,29.84,False,Shipped,0.0,Credit Card,Expedited,DHL,Wholesale,,Shannonshire,MS,41813,USA
33654811,191421,6674494,2024-04-22 20:38:04,2024-04-27 20:38:04,2,20.75,6.22,2.47,8.67,46.42,False,Shipped,0.0,Gift Card,Expedited,FedEx,Wholesale,WELCOME10,Sarahburgh,MD,14097,USA
66551711,979234,5986966,2024-04-23 02:38:55,2024-04-23 02:38:55,4,483.38,0.0,96.68,0.0,2030.2,True,Delivered,0.0,Apple Pay,Expedited,USPS,Online Store,,Johnsonview,DE,12664,USA
97365063,154907,8069499,2024-04-23 03:51:41,2024-04-25 03:51:41,19,56.43,53.61,94.22,0.0,1112.78,True,In Transit,0.0,Gift Card,Two-Day,USPS,Marketplace,,East John,CT,16672,USA
40709901,993477,7821774,2024-04-23 08:47:22,2024-04-25 08:47:22,2,78.87,0.0,11.04,0.0,168.78,True,Processing,0.0,Gift Card,Two-Day,FedEx,Online Store,,South David,NV,82901,USA
83465254,191421,3182567,2024-04-23 13:21:55,2024-04-27 13:21:55,2,23.02,0.0,3.68,11.75,61.47,False,Shipped,0.0,Apple Pay,Two-Day,UPS,Online Store,,Port Jameshaven,TX,11896,USA
77476197,191421,8619124,2024-04-23 18:36:05,2024-04-24 18:36:05,2,25.56,0.0,0.0,8.67,59.79,False,Delivered,0.0,Gift Card,Expedited,FedEx,Online Store,,North Jeffreyport,RI,57245,USA
81082811,979234,9777131,2024-04-23 19:48:35,2024-04-24 19:48:35,1,403.75,60.56,17.16,0.0,360.35,True,Delivered,0.0,PayPal,Overnight,DHL,Retail Store,BULK5,Millerchester,MO,29381,USA
14148123,191421,1937721,2024-04-23 21:30:31,2024-04-24 21:30:31,2,24.35,0.0,3.41,5.59,57.7,False,In Transit,0.0,PayPal,Standard,DHL,Online Store,,New Evelynport,RI,38304,USA
97250260,267418,1690860,2024-04-23 23:26:40,2024-04-27 23:26:40,3,59.22,0.0,8.88,0.0,186.54,True,Cancelled,172.91,Credit Card,Two-Day,DHL,Wholesale,,Ashleybury,LA,33690,USA
67541503,380679,6406189,2024-04-23 23:39:25,2024-04-26 23:39:25,2,98.68,0.0,13.82,0.0,211.18,True,Shipped,0.0,PayPal,Standard,UPS,Online Store,,New Laurenside,OR,85106,USA
98184613,154907,2137074,2024-04-23 23:46:40,2024-04-26 23:46:40,4,64.04,0.0,17.93,0.0,274.09,True,Shipped,0.0,Google Pay,Standard,USPS,Online Store,,Wileychester,NC,84219,USA
31104022,191421,2222008,2024-04-24 02:42:28,2024-04-27 02:42:28,2,22.28,0.0,3.56,17.9,66.02,False,Processing,0.0,Gift Card,Overnight,UPS,Marketplace,,South Nicholas,AK,32179,USA
38201381,688211,2981404,2024-04-24 08:40:38,2024-04-27 08:40:38,2,57.25,0.0,10.59,0.0,125.09,True,Delivered,0.0,Gift Card,Standard,UPS,Online Store,,Batesborough,NJ,80108,USA
39503936,191421,3644281,2024-04-24 13:25:37,2024-04-26 13:25:37,1,22.27,2.23,1.4,15.35,36.79,False,Returned,18.79,Gift Card,Overnight,USPS,Online Store,,New Rebekahshire,HI,35626,USA
47374979,191421,1300467,2024-04-24 14:52:39,2024-04-25 14:52:39,2,22.74,2.27,3.02,5.59,51.82,False,Shipped,0.0,Credit Card,Standard,DHL,Online Store,BULK5,East Connieville,DE,42725,USA
80070778,688211,6022481,2024-04-24 15:57:55,2024-04-27 15:57:55,2,58.48,5.85,7.78,0.0,118.89,True,Shipped,0.0,Apple Pay,Standard,FedEx,Retail Store,WELCOME10,North Dale,OR,17664,USA
92269915,154907,5843754,2024-04-24 17:14:00,2024-04-26 17:14:00,2,62.04,0.0,9.93,0.0,134.01,True,Returned,33.45,Apple Pay,Two-Day,FedEx,Online Store,,Jenniferfort,DE,15979,USA
84871798,379501,6192150,2024-04-24 18:40:34,2024-04-30 18:40:34,2,238.82,0.0,38.21,0.0,515.85,True,Shipped,0.0,Apple Pay,Expedited,DHL,Marketplace,,Port Sean,MT,85722,USA
74269254,191421,4427752,2024-04-25 02:17:15,2024-04-26 02:17:15,5,21.17,0.0,7.41,0.0,113.26,True,Shipped,0.0,Google Pay,Overnight,USPS,Marketplace,,West David,MD,09626,USA
59705000,191421,2851000,2024-04-25 06:51:06,2024-04-28 06:51:06,4,25.36,20.29,5.68,7.19,94.02,False,Delivered,0.0,Apple Pay,Standard,DHL,Online Store,BULK5,Mullinsport,GA,61202,USA
27661998,453597,4892429,2024-04-25 09:36:47,2024-05-01 09:36:47,1,55.56,0.0,5.14,8.1,68.8,False,Shipped,0.0,Google Pay,Expedited,USPS,Retail Store,,Port Dana,TN,45417,USA
26050782,191421,4291440,2024-04-25 11:50:56,2024-04-25 11:50:56,8,20.66,0.0,0.0,0.0,165.28,True,Shipped,0.0,Google Pay,Standard,DHL,Retail Store,,Rebeccastad,CT,43779,USA
29877489,191421,4902768,2024-04-25 13:36:45,2024-05-01 13:36:45,2,25.21,0.0,2.52,17.9,70.84,False,Delivered,0.0,PayPal,Overnight,DHL,Online Store,,Port Eileen,LA,93241,USA
62614899,993477,8629402,2024-04-25 14:45:27,2024-05-02 14:45:27,1,90.7,9.07,6.53,0.0,88.16,True,Delivered,0.0,Credit Card,Overnight,DHL,Online Store,,West Cynthia,MD,64572,USA
20904419,191421,3987571,2024-04-25 17:47:43,2024-04-26 17:47:43,2,25.81,0.0,2.58,0.0,54.2,True,Delivered,0.0,PayPal,Overnight,USPS,Online Store,,Vargasborough,SC,32527,USA
75894802,688211,3031604,2024-04-25 19:49:33,2024-04-27 19:49:33,1,59.21,0.0,4.14,0.0,63.35,True,Shipped,0.0,Google Pay,Standard,UPS,Online Store,,Smithshire,SC,10454,USA
74237384,241618,9405314,2024-04-25 20:38:14,2024-04-30 20:38:14,2,43.48,0.0,6.09,0.0,93.05,True,Shipped,0.0,Credit Card,Overnight,DHL,Online Store,,Jenniferchester,AZ,45904,USA
30057254,688211,5229062,2024-04-25 23:31:01,2024-04-25 23:31:01,2,61.98,0.0,8.68,0.0,132.64,True,Delivered,0.0,Apple Pay,Overnight,DHL,Online Store,,North Dorothy,NE,88946,USA
28055381,191421,8564657,2024-04-25 23:35:11,2024-04-27 23:35:11,2,23.03,2.3,4.05,11.75,59.56,False,Delivered,0.0,Apple Pay,Two-Day,DHL,Online Store,WELCOME10,New David,ND,04451,USA
40187834,191421,9189145,2024-04-26 01:16:40,2024-05-02 01:16:40,2,25.65,0.0,4.1,5.59,60.99,False,Shipped,0.0,Credit Card,Standard,DHL,Wholesale,,Savagetown,PA,55752,USA
10388205,191421,7530914,2024-04-26 02:55:01,2024-04-29 02:55:01,2,23.03,0.0,4.26,5.59,55.91,False,Delivered,0.0,Apple Pay,Standard,DHL,Marketplace,,Josephland,VA,07297,USA
77803842,689633,9780491,2024-04-26 03:43:40,2024-04-28 03:43:40,15,24.89,0.0,26.13,0.0,399.48,True,Return Requested,210.55,Gift Card,Two-Day,USPS,Retail Store,,East Ronald,MI,25502,USA
96719425,993477,1596179,2024-04-26 07:31:23,2024-05-03 07:31:23,1,84.73,0.0,7.84,0.0,92.57,True,Shipped,0.0,Credit Card,Expedited,FedEx,Online Store,,Lukeberg,MA,57603,USA
24750351,241618,2238873,2024-04-26 09:50:58,2024-04-30 09:50:58,1,34.84,0.0,2.79,0.0,37.63,True,Shipped,0.0,Gift Card,Expedited,DHL,Online Store,,Jacktown,CT,25108,USA
83481903,453597,4139342,2024-04-26 11:54:04,2024-04-27 11:54:04,10,59.34,0.0,41.54,0.0,634.94,True,Shipped,0.0,Apple Pay,Expedited,UPS,Online Store,,New Sarah,TX,69196,USA
69268595,267418,4539139,2024-04-26 13:06:29,2024-05-03 13:06:29,2,63.05,12.61,7.94,0.0,121.43,True,Delivered,0.0,PayPal,Two-Day,FedEx,Marketplace,,Wareshire,IN,68645,USA
62746656,154907,2122203,2024-04-26 13:40:47,2024-05-01 13:40:47,1,58.79,0.0,4.7,0.0,63.49,True,Delivered,0.0,Credit Card,Expedited,DHL,Wholesale,,North Ashlee,MI,94487,USA
37866595,379501,9067592,2024-04-26 15:29:57,2024-04-29 15:29:57,2,200.51,0.0,32.08,0.0,433.1,True,Delivered,0.0,Credit Card,Expedited,FedEx,Online Store,,North Selena,IL,71644,USA
23546646,979234,6379167,2024-04-26 19:52:12,2024-05-03 19:52:12,2,428.3,0.0,42.83,0.0,899.43,True,Delivered,0.0,PayPal,Overnight,USPS,Marketplace,,Jessicahaven,IN,21703,USA
11566238,191421,7065514,2024-04-26 20:19:22,2024-04-28 20:19:22,2,23.67,0.0,2.37,8.67,58.38,False,Delivered,0.0,Gift Card,Expedited,UPS,Retail Store,,Michaeltown,MI,14530,USA
58694067,154907,3344353,2024-04-26 23:30:31,2024-04-29 23:30:31,1,58.44,0.0,4.68,4.35,67.47,False,Delivered,0.0,Gift Card,Standard,FedEx,Online Store,,Lake Denisemouth,MI,67374,USA
25721882,979234,4947309,2024-04-27 00:03:47,2024-04-29 00:03:47,3,416.78,0.0,100.03,0.0,1350.37,True,Processing,0.0,PayPal,Two-Day,USPS,Online Store,,Port Cindy,WV,08472,USA
94969134,453597,4229097,2024-04-27 01:18:33,2024-05-01 01:18:33,2,59.9,0.0,11.08,0.0,130.88,True,Return Requested,80.67,Gift Card,Overnight,FedEx,Online Store,,Port Caseymouth,TN,30880,USA
25835271,379501,9234756,2024-04-27 02:11:23,2024-04-28 02:11:23,4,236.86,0.0,75.8,0.0,1023.24,True,Delivered,0.0,Apple Pay,Overnight,USPS,Marketplace,,Heatherton,WV,72276,USA
43104579,688211,7303916,2024-04-27 03:19:36,2024-05-03 03:19:36,1,59.96,6.0,4.32,7.51,65.79,False,Processing,0.0,PayPal,Expedited,USPS,Online Store,VIP20,East Kaylaberg,NC,90014,USA
38563908,979234,2212250,2024-04-27 05:10:57,2024-04-30 05:10:57,1,475.2,0.0,33.26,0.0,508.46,True,Delivered,0.0,Apple Pay,Standard,FedEx,Retail Store,,West Annetteborough,OK,79193,USA
58808505,993477,1089770,2024-04-27 05:24:19,2024-04-30 05:24:19,2,78.49,0.0,14.52,0.0,171.5,True,Shipped,0.0,Credit Card,Standard,UPS,Online Store,,Port Pamela,DC,82189,USA
36558073,688211,8399637,2024-04-27 07:57:11,2024-05-03 07:57:11,2,64.7,0.0,6.47,0.0,135.87,True,Processing,0.0,PayPal,Overnight,UPS,Online Store,,Henrytown,AZ,53685,USA
32041300,688211,2214715,2024-04-27 10:48:17,2024-04-28 10:48:17,8,64.67,0.0,36.22,0.0,553.58,True,Delivered,0.0,Credit Card,Standard,USPS,Online Store,,North John,MS,23316,USA
62844206,688211,1898591,2024-04-27 11:43:29,2024-04-29 11:43:29,4,64.51,0.0,0.0,0.0,258.04,True,Shipped,0.0,Gift Card,Two-Day,FedEx,Online Store,,Anthonyport,NM,73099,USA
31658236,191421,4434309,2024-04-27 19:12:30,2024-05-02 19:12:30,2,21.73,0.0,2.17,0.0,45.63,True,In Transit,0.0,Credit Card,Standard,DHL,Marketplace,,New Brandon,NE,23451,USA
46377980,688211,2427741,2024-04-28 01:46:45,2024-04-30 01:46:45,2,65.22,0.0,9.13,0.0,139.57,True,Delivered,0.0,Credit Card,Overnight,USPS,Online Store,,Port Jerome,PA,04638,USA
14087659,379501,2504762,2024-04-28 05:34:54,2024-04-29 05:34:54,3,202.11,60.63,38.2,0.0,583.9,True,Shipped,0.0,Google Pay,Expedited,FedEx,Retail Store,WELCOME10,Jenniferton,TX,03696,USA
93137773,379501,9178715,2024-04-28 08:53:12,2024-04-30 08:53:12,2,223.02,0.0,22.3,0.0,468.34,True,Processing,0.0,Credit Card,Two-Day,USPS,Online Store,,Bernardside,LA,71058,USA
57749296,993477,8641790,2024-04-28 14:08:52,2024-05-03 14:08:52,2,89.12,0.0,14.26,0.0,192.5,True,Processing,0.0,Google Pay,Standard,FedEx,Marketplace,,New Jeffreyfurt,MI,20013,USA
72196867,191421,3060612,2024-04-28 14:58:38,2024-05-03 14:58:38,1,24.15,0.0,1.21,10.07,35.43,False,Shipped,0.0,PayPal,Two-Day,USPS,Online Store,,New Brett,IL,41230,USA
58035788,191421,9965628,2024-04-28 22:19:12,2024-04-29 22:19:12,5,22.55,0.0,7.89,0.0,120.64,True,Delivered,0.0,Gift Card,Expedited,UPS,Online Store,,Daviston,NY,68047,USA
83973693,453597,2428411,2024-04-28 22:55:36,2024-05-02 22:55:36,1,49.75,0.0,3.98,0.0,53.73,True,Shipped,0.0,Credit Card,Two-Day,USPS,Marketplace,,Schneiderport,PA,60175,USA
77282395,191421,4492593,2024-04-28 23:35:04,2024-05-03 23:35:04,1,24.47,0.0,1.71,0.0,26.18,True,Shipped,0.0,PayPal,Overnight,FedEx,Online Store,,Brittanyville,VA,13602,USA
60268572,191421,3278276,2024-04-28 23:44:53,2024-05-04 23:44:53,1,21.13,0.0,1.06,0.0,22.19,True,In Transit,0.0,PayPal,Overnight,USPS,Marketplace,,Billychester,MI,02670,USA
10117317,191421,2711679,2024-04-29 06:50:08,2024-04-30 06:50:08,1,21.58,0.0,1.08,10.07,32.73,False,Shipped,0.0,Credit Card,Two-Day,FedEx,Marketplace,,Johnhaven,PA,68406,USA
15221438,453597,9994725,2024-04-29 09:01:40,2024-05-01 09:01:40,5,54.92,27.46,12.36,0.0,259.5,True,Delivered,0.0,Apple Pay,Overnight,FedEx,Online Store,,Lake Sandy,WV,21417,USA
78436158,979234,2388161,2024-04-29 09:21:49,2024-04-30 09:21:49,2,433.14,0.0,60.64,0.0,926.92,True,Processing,0.0,PayPal,Standard,UPS,Wholesale,,Lake Brianshire,UT,90950,USA
68332571,191421,2755202,2024-04-29 10:10:37,2024-05-02 10:10:37,2,23.62,7.09,3.71,8.67,52.53,False,Shipped,0.0,Google Pay,Expedited,USPS,Online Store,SPRING15,Port Jonathan,OR,36595,USA
49792588,267418,7581403,2024-04-29 10:36:08,2024-05-02 10:36:08,1,55.07,0.0,2.75,10.11,67.93,False,Shipped,0.0,PayPal,Expedited,USPS,Online Store,,New Tyler,PA,41035,USA
53965228,379501,6391362,2024-04-29 11:40:38,2024-05-02 11:40:38,1,203.36,0.0,14.24,0.0,217.6,True,In Transit,0.0,Apple Pay,Two-Day,UPS,Online Store,,Port Kenneth,NM,16520,USA
45141291,191421,5091139,2024-04-29 14:46:42,2024-05-01 14:46:42,3,24.67,0.0,6.85,9.91,90.77,False,Shipped,0.0,Apple Pay,Expedited,USPS,Online Store,,Lanceborough,DC,35568,USA
55834218,906309,9197904,2024-04-29 19:17:02,2024-04-29 19:17:02,1,103.82,0.0,8.31,0.0,112.13,True,Processing,0.0,PayPal,Overnight,DHL,Marketplace,,Lake Devin,VT,38211,USA
65967770,379501,8120035,2024-04-29 19:32:04,2024-05-01 19:32:04,18,238.98,430.16,309.72,0.0,4181.2,True,Shipped,0.0,Apple Pay,Standard,DHL,Retail Store,SPRING15,Lake Heather,AL,63832,USA
83713628,191421,4730861,2024-04-29 19:51:50,2024-04-29 19:51:50,4,23.7,4.74,4.5,0.0,94.56,True,Return Requested,41.46,PayPal,Standard,FedEx,Online Store,SPRING15,Port John,MN,68440,USA
89250274,993477,8248553,2024-04-29 20:56:17,2024-05-01 20:56:17,4,85.91,0.0,24.05,0.0,367.69,True,Shipped,0.0,Apple Pay,Two-Day,UPS,Online Store,,East Cynthia,AZ,44858,USA
52475117,191421,9972433,2024-04-29 23:05:03,2024-05-02 23:05:03,1,22.2,2.22,1.0,15.35,36.33,False,Shipped,0.0,Google Pay,Overnight,UPS,Marketplace,BULK5,Lake James,TX,19255,USA
71872955,191421,3748955,2024-04-30 00:23:25,2024-05-02 00:23:25,1,24.3,0.0,1.94,10.07,36.31,False,Shipped,0.0,Google Pay,Two-Day,DHL,Retail Store,,West Kelly,ID,84838,USA
73302999,191421,2518784,2024-04-30 02:10:40,2024-05-02 02:10:40,1,25.33,0.0,1.77,15.35,42.45,False,Return Requested,29.08,PayPal,Overnight,FedEx,Retail Store,,West Tamaraborough,MO,56622,USA
69924980,191421,9774862,2024-04-30 02:49:36,2024-05-01 02:49:36,4,21.08,0.0,5.9,0.0,90.22,True,Delivered,0.0,Google Pay,Expedited,FedEx,Retail Store,,Jonathanmouth,WI,75016,USA
56848572,191421,1851622,2024-04-30 07:10:08,2024-05-03 07:10:08,1,24.56,0.0,1.96,4.8,31.32,False,Delivered,0.0,Gift Card,Standard,USPS,Online Store,,Jameschester,MN,85457,USA
11039392,688211,8053725,2024-04-30 07:14:13,2024-05-02 07:14:13,5,53.38,13.35,17.75,0.0,271.3,True,Returned,117.69,PayPal,Standard,USPS,Marketplace,,Lake John,NY,81917,USA
52917812,979234,2325291,2024-04-30 07:56:35,2024-04-30 07:56:35,2,476.0,0.0,47.6,0.0,999.6,True,Delivered,0.0,Google Pay,Standard,DHL,Online Store,,Lake Davidburgh,NC,72927,USA
97697452,154907,2755202,2024-04-30 08:20:33,2024-05-05 08:20:33,1,53.26,0.0,4.26,9.14,66.66,False,Return Requested,47.05,Google Pay,Two-Day,USPS,Online Store,,Jameston,AZ,43856,USA
33656134,191421,4228622,2024-04-30 16:30:27,2024-05-03 16:30:27,2,25.49,0.0,0.0,0.0,50.98,True,Delivered,0.0,PayPal,Overnight,FedEx,Online Store,,Johnburgh,MN,92662,USA
54695209,191421,4782539,2024-04-30 17:41:18,2024-05-07 17:41:18,2,25.92,0.0,4.8,5.59,62.23,False,Delivered,0.0,Google Pay,Standard,USPS,Retail Store,,Turnerton,LA,09520,USA
82521118,191421,4161428,2024-04-30 19:02:59,2024-05-07 19:02:59,2,22.57,0.0,3.16,8.67,56.97,False,Processing,0.0,PayPal,Expedited,USPS,Online Store,,Meghanshire,FL,32282,USA
16343278,267418,8799404,2024-05-01 00:11:02,2024-05-06 00:11:02,3,65.21,29.34,13.3,0.0,179.59,True,Shipped,0.0,Gift Card,Two-Day,FedEx,Online Store,BULK5,North Emmaport,NV,53689,USA
29325438,453597,6085853,2024-05-01 00:12:48,2024-05-04 00:12:48,1,59.18,0.0,4.14,8.1,71.42,False,Delivered,0.0,Google Pay,Expedited,DHL,Online Store,,North Brendafurt,ND,87923,USA
75956852,979234,6365210,2024-05-01 02:30:15,2024-05-03 02:30:15,1,385.07,0.0,26.95,0.0,412.02,True,Delivered,0.0,Credit Card,Two-Day,USPS,Marketplace,,West Michelle,NJ,41600,USA
18529370,191421,8560374,2024-05-01 06:20:53,2024-05-05 06:20:53,1,24.28,2.43,1.75,4.8,28.4,False,Shipped,0.0,Apple Pay,Standard,USPS,Marketplace,WELCOME10,Jeffreyside,DC,93504,USA
44199486,979234,5114321,2024-05-01 09:58:10,2024-05-02 09:58:10,3,391.57,0.0,58.74,0.0,1233.45,True,Shipped,0.0,Gift Card,Standard,FedEx,Online Store,,Patelburgh,MI,21768,USA
25355665,191421,8373717,2024-05-01 11:31:27,2024-05-05 11:31:27,5,24.81,0.0,6.2,0.0,130.25,True,Shipped,0.0,Gift Card,Overnight,FedEx,Online Store,,West Johnfurt,OH,35076,USA
37620993,688211,5966009,2024-05-01 13:50:27,2024-05-02 13:50:27,1,56.85,0.0,5.26,4.85,66.96,False,Delivered,0.0,Google Pay,Standard,DHL,Online Store,,Brownton,AZ,61573,USA
59436359,191421,8036041,2024-05-01 16:33:02,2024-05-03 16:33:02,1,22.97,2.3,1.03,0.0,21.7,True,In Transit,0.0,PayPal,Overnight,DHL,Wholesale,BULK5,Erinton,AZ,05603,USA
93339606,191421,1677390,2024-05-01 19:52:31,2024-05-02 19:52:31,5,22.83,5.71,5.42,0.0,113.86,True,Delivered,0.0,Apple Pay,Expedited,UPS,Online Store,BULK5,Gentryshire,DE,12792,USA
66169835,191421,2330848,2024-05-01 20:44:44,2024-05-03 20:44:44,1,23.22,0.0,2.15,15.35,40.72,False,Returned,33.72,Apple Pay,Overnight,DHL,Online Store,,Lake Kylie,OK,12882,USA
91858772,191421,4049267,2024-05-01 22:56:05,2024-05-05 22:56:05,4,21.2,0.0,6.78,7.19,98.77,False,Delivered,0.0,Gift Card,Standard,USPS,Online Store,,New Brian,NH,17240,USA
84974315,688211,2546166,2024-05-01 23:54:58,2024-05-05 23:54:58,5,56.3,0.0,26.04,0.0,307.54,True,Delivered,0.0,Gift Card,Standard,UPS,Wholesale,,Kevinfurt,IN,88120,USA
89681644,453597,3134898,2024-05-02 02:03:14,2024-05-03 02:03:14,2,58.23,0.0,10.77,0.0,127.23,True,Return Requested,105.35,Credit Card,Overnight,USPS,Retail Store,,North Brian,WA,10447,USA
94222496,453597,2089152,2024-05-02 02:59:59,2024-05-04 02:59:59,1,48.45,0.0,2.42,5.23,56.1,False,Shipped,0.0,Apple Pay,Standard,DHL,Online Store,,Lake Sabrinastad,NJ,62854,USA
54359188,191421,6473872,2024-05-02 04:27:50,2024-05-04 04:27:50,1,24.01,0.0,1.68,7.44,33.13,False,Delivered,0.0,Apple Pay,Expedited,UPS,Online Store,,East Richard,KS,49802,USA
13470394,688211,3456338,2024-05-02 06:26:21,2024-05-02 06:26:21,2,55.05,11.01,0.0,0.0,99.09,True,Processing,0.0,Google Pay,Standard,USPS,Online Store,BULK5,Matthewmouth,NE,29302,USA
27399479,993477,2082282,2024-05-02 07:24:25,2024-05-04 07:24:25,1,86.55,8.65,7.21,4.52,89.63,False,Shipped,0.0,Google Pay,Standard,USPS,Marketplace,BULK5,North Susan,WV,53844,USA
32761391,154907,4087050,2024-05-02 07:31:21,2024-05-09 07:31:21,1,56.64,0.0,3.96,4.35,64.95,False,Delivered,0.0,Google Pay,Standard,FedEx,Online Store,,Michelleside,DC,95918,USA
44443527,191421,6966139,2024-05-02 09:32:20,2024-05-06 09:32:20,1,20.71,0.0,1.45,15.35,37.51,False,In Transit,0.0,PayPal,Overnight,FedEx,Online Store,,Aguirreview,WY,75995,USA
